ID	Cell Type	Cell Subtype
199079	Endothelial	Endothelial (venous)
199083	colorectal_tumor	colorectal_tumor (EMT-high)
199091	colorectal_tumor	colorectal_tumor (EMT-high)
199094	colorectal_tumor	colorectal_tumor (EMT-high)
199098	colorectal_tumor	colorectal_tumor (EMT-high)
199103	colorectal_tumor	colorectal_tumor (MYC-high)
199104	TCD8_naive	TCD8_naive (PDCD1-high)
199105	colorectal_tumor	colorectal_tumor (MYC-high)
199114	colorectal_tumor	colorectal_tumor (KRAS-high)
199126	colorectal_tumor	colorectal_tumor (KRAS-high)
199128	colorectal_tumor	colorectal_tumor (EMT-high)
199133	Endothelial	Endothelial (venous)
199134	colorectal_tumor	colorectal_tumor (MYC-high)
199143	Endothelial	Endothelial (tip)
199145	colorectal_tumor	colorectal_tumor (KRAS-high)
199150	colorectal_tumor	colorectal_tumor (MYC-high)
199154	colorectal_tumor	colorectal_tumor (EMT-high)
199156	TCD4_reg	TCD4_reg (TIGIT-high)
199157	B_cells	B_cells (naive)
199159	Fibroblasts	Fibroblasts (iCAF)
199164	Fibroblasts	Fibroblasts (LRRC15+)
199168	colorectal_tumor	colorectal_tumor (KRAS-high)
199170	Mac_Angio	Mac_Angio (MMP9-high)
199171	colorectal_tumor	colorectal_tumor (WNT-high)
199172	Fibroblasts	Fibroblasts (iCAF)
199177	colorectal_tumor	colorectal_tumor (EMT-high)
199182	TCD4_reg	TCD4_reg (FOXP3-high)
199196	colorectal_tumor	colorectal_tumor (WNT-high)
199199	colorectal_tumor	colorectal_tumor (EMT-high)
199202	Endothelial	Endothelial (arterial)
199203	Fibroblasts	Fibroblasts (LRRC15+)
199210	colorectal_tumor	colorectal_tumor (WNT-high)
199212	colorectal_tumor	colorectal_tumor (KRAS-high)
199217	colorectal_tumor	colorectal_tumor (KRAS-high)
199224	colorectal_tumor	colorectal_tumor (KRAS-high)
199228	Fibroblasts	Fibroblasts (myCAF)
199235	Fibroblasts	Fibroblasts (myCAF)
199240	Mac_LA	Mac_LA (TREM2-high)
199247	B_cells	B_cells (GC)
199268	RTM_LA	RTM_LA (FOLR2-high)
199269	Fibroblasts	Fibroblasts (myCAF)
199278	colorectal_tumor	colorectal_tumor (EMT-high)
199280	colorectal_tumor	colorectal_tumor (KRAS-high)
199290	colorectal_tumor	colorectal_tumor (KRAS-high)
199297	colorectal_tumor	colorectal_tumor (WNT-high)
199300	colorectal_tumor	colorectal_tumor (EMT-high)
199303	colorectal_tumor	colorectal_tumor (EMT-high)
199306	Endothelial	Endothelial (tip)
199309	colorectal_tumor	colorectal_tumor (MSI)
199313	colorectal_tumor	colorectal_tumor (MSI)
199316	colorectal_tumor	colorectal_tumor (WNT-high)
199322	B_cells	B_cells (GC)
199330	Endothelial	Endothelial (venous)
199333	colorectal_tumor	colorectal_tumor (KRAS-high)
199337	Fibroblasts	Fibroblasts (LRRC15+)
199343	colorectal_tumor	colorectal_tumor (WNT-high)
199349	TCD8_naive	TCD8_naive (TCF7-high)
199350	colorectal_tumor	colorectal_tumor (MSI)
199352	Mac_LA	Mac_LA (SPP1-high)
199355	colorectal_tumor	colorectal_tumor (EMT-high)
199358	Fibroblasts	Fibroblasts (myCAF)
199360	Fibroblasts	Fibroblasts (LRRC15+)
199363	colorectal_tumor	colorectal_tumor (KRAS-high)
199366	colorectal_tumor	colorectal_tumor (MYC-high)
199371	Fibroblasts	Fibroblasts (myCAF)
199377	colorectal_tumor	colorectal_tumor (MSI)
199379	colorectal_tumor	colorectal_tumor (MSI)
199381	Fibroblasts	Fibroblasts (LRRC15+)
199385	Endothelial	Endothelial (venous)
199387	RTM_LA	RTM_LA (FOLR2-high)
199388	colorectal_tumor	colorectal_tumor (WNT-high)
199390	Fibroblasts	Fibroblasts (iCAF)
199400	colorectal_tumor	colorectal_tumor (MYC-high)
199401	colorectal_tumor	colorectal_tumor (MYC-high)
199405	colorectal_tumor	colorectal_tumor (MYC-high)
199411	Fibroblasts	Fibroblasts (iCAF)
199413	colorectal_tumor	colorectal_tumor (MYC-high)
199420	Fibroblasts	Fibroblasts (LRRC15+)
199425	TCD4_reg	TCD4_reg (FOXP3-high)
199430	colorectal_tumor	colorectal_tumor (MYC-high)
199432	colorectal_tumor	colorectal_tumor (MYC-high)
199435	colorectal_tumor	colorectal_tumor (MSI)
199437	Fibroblasts	Fibroblasts (myCAF)
199439	Fibroblasts	Fibroblasts (LRRC15+)
199444	colorectal_tumor	colorectal_tumor (WNT-high)
199448	colorectal_tumor	colorectal_tumor (KRAS-high)
199449	TCD4_reg	TCD4_reg (FOXP3-high)
199455	colorectal_tumor	colorectal_tumor (MYC-high)
199463	colorectal_tumor	colorectal_tumor (KRAS-high)
199467	colorectal_tumor	colorectal_tumor (MYC-high)
199472	Fibroblasts	Fibroblasts (myCAF)
199477	colorectal_tumor	colorectal_tumor (EMT-high)
199483	colorectal_tumor	colorectal_tumor (EMT-high)
199486	colorectal_tumor	colorectal_tumor (MYC-high)
199491	colorectal_tumor	colorectal_tumor (EMT-high)
199492	colorectal_tumor	colorectal_tumor (MYC-high)
199493	colorectal_tumor	colorectal_tumor (EMT-high)
199501	Fibroblasts	Fibroblasts (myCAF)
199503	colorectal_tumor	colorectal_tumor (MYC-high)
199505	colorectal_tumor	colorectal_tumor (MSI)
199506	Fibroblasts	Fibroblasts (myCAF)
199513	colorectal_tumor	colorectal_tumor (MYC-high)
199517	colorectal_tumor	colorectal_tumor (EMT-high)
199519	Fibroblasts	Fibroblasts (iCAF)
199520	Fibroblasts	Fibroblasts (iCAF)
199524	colorectal_tumor	colorectal_tumor (MYC-high)
199525	Mac_Angio	Mac_Angio (MMP9-high)
199529	colorectal_tumor	colorectal_tumor (MSI)
199532	colorectal_tumor	colorectal_tumor (EMT-high)
199534	colorectal_tumor	colorectal_tumor (EMT-high)
199537	Endothelial	Endothelial (venous)
199538	B_cells	B_cells (naive)
199547	colorectal_tumor	colorectal_tumor (KRAS-high)
199555	Mac_LA	Mac_LA (TREM2-high)
199556	TCD4_reg	TCD4_reg (TIGIT-high)
199561	colorectal_tumor	colorectal_tumor (WNT-high)
199564	Fibroblasts	Fibroblasts (iCAF)
199566	Mac_LA	Mac_LA (SPP1-high)
199575	B_cells	B_cells (GC)
199577	Fibroblasts	Fibroblasts (iCAF)
199585	colorectal_tumor	colorectal_tumor (MYC-high)
199586	colorectal_tumor	colorectal_tumor (WNT-high)
199594	colorectal_tumor	colorectal_tumor (MYC-high)
199601	colorectal_tumor	colorectal_tumor (EMT-high)
199603	Fibroblasts	Fibroblasts (myCAF)
199605	Fibroblasts	Fibroblasts (myCAF)
199607	Mac_LA	Mac_LA (TREM2-high)
199612	colorectal_tumor	colorectal_tumor (EMT-high)
199616	Endothelial	Endothelial (venous)
199618	colorectal_tumor	colorectal_tumor (MSI)
199621	B_cells	B_cells (plasma)
199625	Endothelial	Endothelial (tip)
199627	colorectal_tumor	colorectal_tumor (WNT-high)
199628	Fibroblasts	Fibroblasts (myCAF)
199630	colorectal_tumor	colorectal_tumor (KRAS-high)
199635	colorectal_tumor	colorectal_tumor (KRAS-high)
199640	RTM_LA	RTM_LA (FOLR2-high)
199643	Fibroblasts	Fibroblasts (myCAF)
199650	Fibroblasts	Fibroblasts (iCAF)
199654	colorectal_tumor	colorectal_tumor (EMT-high)
199659	colorectal_tumor	colorectal_tumor (MYC-high)
199671	RTM_LA	RTM_LA (C1Q-high)
199672	colorectal_tumor	colorectal_tumor (MSI)
199675	Fibroblasts	Fibroblasts (myCAF)
199679	colorectal_tumor	colorectal_tumor (WNT-high)
199682	colorectal_tumor	colorectal_tumor (MYC-high)
199690	colorectal_tumor	colorectal_tumor (WNT-high)
199700	colorectal_tumor	colorectal_tumor (EMT-high)
199705	colorectal_tumor	colorectal_tumor (EMT-high)
199710	Mac_LA	Mac_LA (TREM2-high)
199714	colorectal_tumor	colorectal_tumor (MSI)
199715	Endothelial	Endothelial (arterial)
199717	colorectal_tumor	colorectal_tumor (EMT-high)
199721	RTM_LA	RTM_LA (FOLR2-high)
199723	colorectal_tumor	colorectal_tumor (MSI)
199725	colorectal_tumor	colorectal_tumor (MSI)
199729	Fibroblasts	Fibroblasts (myCAF)
199730	colorectal_tumor	colorectal_tumor (MSI)
199732	colorectal_tumor	colorectal_tumor (MYC-high)
199734	colorectal_tumor	colorectal_tumor (MYC-high)
199735	colorectal_tumor	colorectal_tumor (WNT-high)
199741	Fibroblasts	Fibroblasts (LRRC15+)
199742	colorectal_tumor	colorectal_tumor (MSI)
199743	colorectal_tumor	colorectal_tumor (MYC-high)
199748	colorectal_tumor	colorectal_tumor (KRAS-high)
199750	colorectal_tumor	colorectal_tumor (EMT-high)
199751	Fibroblasts	Fibroblasts (LRRC15+)
199756	colorectal_tumor	colorectal_tumor (KRAS-high)
199757	Fibroblasts	Fibroblasts (myCAF)
199759	colorectal_tumor	colorectal_tumor (KRAS-high)
199761	Fibroblasts	Fibroblasts (LRRC15+)
199765	Fibroblasts	Fibroblasts (myCAF)
199775	Fibroblasts	Fibroblasts (iCAF)
199779	Fibroblasts	Fibroblasts (myCAF)
199783	TCD8_naive	TCD8_naive (TCF7-high)
199797	colorectal_tumor	colorectal_tumor (WNT-high)
199798	Endothelial	Endothelial (arterial)
199799	colorectal_tumor	colorectal_tumor (KRAS-high)
199802	colorectal_tumor	colorectal_tumor (EMT-high)
199806	colorectal_tumor	colorectal_tumor (KRAS-high)
199811	colorectal_tumor	colorectal_tumor (MSI)
199813	colorectal_tumor	colorectal_tumor (MYC-high)
199815	colorectal_tumor	colorectal_tumor (KRAS-high)
199834	colorectal_tumor	colorectal_tumor (WNT-high)
199835	Fibroblasts	Fibroblasts (LRRC15+)
199836	Fibroblasts	Fibroblasts (iCAF)
199838	colorectal_tumor	colorectal_tumor (MYC-high)
199843	colorectal_tumor	colorectal_tumor (EMT-high)
199845	Fibroblasts	Fibroblasts (iCAF)
199846	Fibroblasts	Fibroblasts (LRRC15+)
199852	Mac_LA	Mac_LA (TREM2-high)
199856	colorectal_tumor	colorectal_tumor (KRAS-high)
199866	colorectal_tumor	colorectal_tumor (WNT-high)
199877	B_cells	B_cells (naive)
199879	colorectal_tumor	colorectal_tumor (EMT-high)
199883	Endothelial	Endothelial (arterial)
199885	colorectal_tumor	colorectal_tumor (KRAS-high)
199889	colorectal_tumor	colorectal_tumor (KRAS-high)
199896	colorectal_tumor	colorectal_tumor (EMT-high)
199906	colorectal_tumor	colorectal_tumor (WNT-high)
199908	B_cells	B_cells (plasma)
199909	colorectal_tumor	colorectal_tumor (MSI)
199911	colorectal_tumor	colorectal_tumor (MYC-high)
199917	Fibroblasts	Fibroblasts (myCAF)
199918	Fibroblasts	Fibroblasts (iCAF)
199921	colorectal_tumor	colorectal_tumor (MYC-high)
199924	colorectal_tumor	colorectal_tumor (MSI)
199926	colorectal_tumor	colorectal_tumor (MSI)
199930	colorectal_tumor	colorectal_tumor (MYC-high)
199931	Fibroblasts	Fibroblasts (LRRC15+)
199933	colorectal_tumor	colorectal_tumor (MYC-high)
199940	colorectal_tumor	colorectal_tumor (MYC-high)
199941	Fibroblasts	Fibroblasts (LRRC15+)
199942	colorectal_tumor	colorectal_tumor (MYC-high)
199943	colorectal_tumor	colorectal_tumor (MSI)
199945	colorectal_tumor	colorectal_tumor (MYC-high)
199948	colorectal_tumor	colorectal_tumor (EMT-high)
199949	colorectal_tumor	colorectal_tumor (MSI)
199955	TCD8_naive	TCD8_naive (PDCD1-high)
199958	colorectal_tumor	colorectal_tumor (MYC-high)
199966	Fibroblasts	Fibroblasts (iCAF)
199970	colorectal_tumor	colorectal_tumor (KRAS-high)
199971	Fibroblasts	Fibroblasts (LRRC15+)
199974	colorectal_tumor	colorectal_tumor (MSI)
199976	Fibroblasts	Fibroblasts (myCAF)
199983	colorectal_tumor	colorectal_tumor (EMT-high)
199985	colorectal_tumor	colorectal_tumor (EMT-high)
199991	Endothelial	Endothelial (arterial)
199994	colorectal_tumor	colorectal_tumor (MYC-high)
199997	Fibroblasts	Fibroblasts (iCAF)
200002	Fibroblasts	Fibroblasts (myCAF)
200006	Endothelial	Endothelial (arterial)
200007	colorectal_tumor	colorectal_tumor (KRAS-high)
200008	colorectal_tumor	colorectal_tumor (EMT-high)
200014	colorectal_tumor	colorectal_tumor (MSI)
200015	TCD4_reg	TCD4_reg (FOXP3-high)
200017	colorectal_tumor	colorectal_tumor (MYC-high)
200019	Fibroblasts	Fibroblasts (iCAF)
200021	colorectal_tumor	colorectal_tumor (WNT-high)
200027	colorectal_tumor	colorectal_tumor (MSI)
200034	colorectal_tumor	colorectal_tumor (MSI)
200041	colorectal_tumor	colorectal_tumor (EMT-high)
200042	colorectal_tumor	colorectal_tumor (WNT-high)
200044	colorectal_tumor	colorectal_tumor (MSI)
200045	colorectal_tumor	colorectal_tumor (WNT-high)
200051	Mac_LA	Mac_LA (TREM2-high)
200053	Mac_LA	Mac_LA (SPP1-high)
200054	colorectal_tumor	colorectal_tumor (KRAS-high)
200061	colorectal_tumor	colorectal_tumor (EMT-high)
200065	colorectal_tumor	colorectal_tumor (MYC-high)
200067	Mac_LA	Mac_LA (TREM2-high)
200074	Fibroblasts	Fibroblasts (myCAF)
200075	colorectal_tumor	colorectal_tumor (WNT-high)
200089	Mast_cells	Mast_cells (TPSAB1-high)
200090	colorectal_tumor	colorectal_tumor (EMT-high)
200098	Mac_LA	Mac_LA (TREM2-high)
200103	colorectal_tumor	colorectal_tumor (WNT-high)
200105	Mac_LA	Mac_LA (TREM2-high)
200112	Mac_LA	Mac_LA (TREM2-high)
200116	RTM_LA	RTM_LA (FOLR2-high)
200120	colorectal_tumor	colorectal_tumor (KRAS-high)
200122	TCD8_naive	TCD8_naive (TCF7-high)
200123	colorectal_tumor	colorectal_tumor (EMT-high)
200129	colorectal_tumor	colorectal_tumor (EMT-high)
200131	colorectal_tumor	colorectal_tumor (EMT-high)
200142	Fibroblasts	Fibroblasts (myCAF)
200148	Mast_cells	Mast_cells (TPSAB1-high)
200151	colorectal_tumor	colorectal_tumor (MSI)
200162	colorectal_tumor	colorectal_tumor (MSI)
200164	Mac_LA	Mac_LA (TREM2-high)
200167	colorectal_tumor	colorectal_tumor (WNT-high)
200172	Fibroblasts	Fibroblasts (LRRC15+)
200178	B_cells	B_cells (plasma)
200179	colorectal_tumor	colorectal_tumor (MYC-high)
200189	colorectal_tumor	colorectal_tumor (MSI)
200190	colorectal_tumor	colorectal_tumor (EMT-high)
200191	Fibroblasts	Fibroblasts (myCAF)
200196	colorectal_tumor	colorectal_tumor (EMT-high)
200198	Mac_LA	Mac_LA (SPP1-high)
200208	TCD4_reg	TCD4_reg (TIGIT-high)
200226	Fibroblasts	Fibroblasts (myCAF)
200229	colorectal_tumor	colorectal_tumor (MYC-high)
200230	colorectal_tumor	colorectal_tumor (KRAS-high)
200234	colorectal_tumor	colorectal_tumor (EMT-high)
200235	Endothelial	Endothelial (tip)
200239	colorectal_tumor	colorectal_tumor (KRAS-high)
200241	colorectal_tumor	colorectal_tumor (KRAS-high)
200251	colorectal_tumor	colorectal_tumor (MYC-high)
200259	colorectal_tumor	colorectal_tumor (WNT-high)
200262	colorectal_tumor	colorectal_tumor (KRAS-high)
200263	Fibroblasts	Fibroblasts (myCAF)
200265	colorectal_tumor	colorectal_tumor (MSI)
200266	Fibroblasts	Fibroblasts (LRRC15+)
200275	colorectal_tumor	colorectal_tumor (KRAS-high)
200277	Fibroblasts	Fibroblasts (myCAF)
200279	Mac_LA	Mac_LA (SPP1-high)
200283	colorectal_tumor	colorectal_tumor (MSI)
200284	colorectal_tumor	colorectal_tumor (MYC-high)
200290	colorectal_tumor	colorectal_tumor (KRAS-high)
200293	colorectal_tumor	colorectal_tumor (WNT-high)
200302	Fibroblasts	Fibroblasts (iCAF)
200303	Fibroblasts	Fibroblasts (LRRC15+)
200310	colorectal_tumor	colorectal_tumor (EMT-high)
200311	colorectal_tumor	colorectal_tumor (EMT-high)
200313	colorectal_tumor	colorectal_tumor (EMT-high)
200318	RTM_LA	RTM_LA (C1Q-high)
200324	B_cells	B_cells (GC)
200331	colorectal_tumor	colorectal_tumor (MYC-high)
200335	Fibroblasts	Fibroblasts (LRRC15+)
200341	Fibroblasts	Fibroblasts (LRRC15+)
200350	colorectal_tumor	colorectal_tumor (MSI)
200352	colorectal_tumor	colorectal_tumor (EMT-high)
200360	Fibroblasts	Fibroblasts (myCAF)
200374	colorectal_tumor	colorectal_tumor (WNT-high)
200375	Fibroblasts	Fibroblasts (LRRC15+)
200376	colorectal_tumor	colorectal_tumor (KRAS-high)
200381	colorectal_tumor	colorectal_tumor (KRAS-high)
200382	colorectal_tumor	colorectal_tumor (EMT-high)
200384	colorectal_tumor	colorectal_tumor (EMT-high)
200387	colorectal_tumor	colorectal_tumor (KRAS-high)
200388	Fibroblasts	Fibroblasts (myCAF)
200391	colorectal_tumor	colorectal_tumor (MYC-high)
200394	colorectal_tumor	colorectal_tumor (WNT-high)
200397	colorectal_tumor	colorectal_tumor (MYC-high)
200398	Fibroblasts	Fibroblasts (iCAF)
200400	colorectal_tumor	colorectal_tumor (MYC-high)
200408	Endothelial	Endothelial (arterial)
200409	colorectal_tumor	colorectal_tumor (MYC-high)
200411	colorectal_tumor	colorectal_tumor (MYC-high)
200419	colorectal_tumor	colorectal_tumor (KRAS-high)
200425	colorectal_tumor	colorectal_tumor (WNT-high)
200441	Mac_LA	Mac_LA (TREM2-high)
200443	Mac_LA	Mac_LA (TREM2-high)
200450	colorectal_tumor	colorectal_tumor (MSI)
200453	colorectal_tumor	colorectal_tumor (MYC-high)
200454	Mac_LA	Mac_LA (TREM2-high)
200455	Fibroblasts	Fibroblasts (iCAF)
200458	Fibroblasts	Fibroblasts (LRRC15+)
200465	Endothelial	Endothelial (venous)
200467	Endothelial	Endothelial (venous)
200469	colorectal_tumor	colorectal_tumor (KRAS-high)
200470	RTM_LA	RTM_LA (C1Q-high)
200472	colorectal_tumor	colorectal_tumor (KRAS-high)
200483	colorectal_tumor	colorectal_tumor (MYC-high)
200484	colorectal_tumor	colorectal_tumor (MYC-high)
200491	Endothelial	Endothelial (tip)
200493	colorectal_tumor	colorectal_tumor (MSI)
200494	Fibroblasts	Fibroblasts (LRRC15+)
200495	colorectal_tumor	colorectal_tumor (MSI)
200497	colorectal_tumor	colorectal_tumor (KRAS-high)
200498	Fibroblasts	Fibroblasts (LRRC15+)
200503	TCD8_naive	TCD8_naive (TCF7-high)
200508	colorectal_tumor	colorectal_tumor (MSI)
200511	Mac_LA	Mac_LA (TREM2-high)
200520	Fibroblasts	Fibroblasts (iCAF)
200532	Fibroblasts	Fibroblasts (myCAF)
200538	B_cells	B_cells (naive)
200543	colorectal_tumor	colorectal_tumor (EMT-high)
200547	colorectal_tumor	colorectal_tumor (WNT-high)
200549	RTM_LA	RTM_LA (FOLR2-high)
200551	Mac_LA	Mac_LA (SPP1-high)
200555	colorectal_tumor	colorectal_tumor (KRAS-high)
200556	colorectal_tumor	colorectal_tumor (KRAS-high)
200558	colorectal_tumor	colorectal_tumor (WNT-high)
200565	Fibroblasts	Fibroblasts (iCAF)
200567	colorectal_tumor	colorectal_tumor (MYC-high)
200569	Mac_Angio	Mac_Angio (VEGFA-high)
200572	Fibroblasts	Fibroblasts (iCAF)
200586	colorectal_tumor	colorectal_tumor (KRAS-high)
200589	colorectal_tumor	colorectal_tumor (MSI)
200594	Endothelial	Endothelial (tip)
200602	TCD4_reg	TCD4_reg (FOXP3-high)
200605	Fibroblasts	Fibroblasts (LRRC15+)
200606	Fibroblasts	Fibroblasts (myCAF)
200614	B_cells	B_cells (naive)
200624	Fibroblasts	Fibroblasts (iCAF)
200628	Fibroblasts	Fibroblasts (myCAF)
200634	Fibroblasts	Fibroblasts (LRRC15+)
200642	colorectal_tumor	colorectal_tumor (MYC-high)
200655	Fibroblasts	Fibroblasts (myCAF)
200657	TCD8_naive	TCD8_naive (TCF7-high)
200658	Endothelial	Endothelial (arterial)
200659	Fibroblasts	Fibroblasts (iCAF)
200661	Fibroblasts	Fibroblasts (iCAF)
200665	colorectal_tumor	colorectal_tumor (EMT-high)
200669	colorectal_tumor	colorectal_tumor (EMT-high)
200670	Endothelial	Endothelial (venous)
200673	Fibroblasts	Fibroblasts (myCAF)
200680	Mac_LA	Mac_LA (SPP1-high)
200682	colorectal_tumor	colorectal_tumor (KRAS-high)
200685	colorectal_tumor	colorectal_tumor (EMT-high)
200686	Mac_LA	Mac_LA (TREM2-high)
200690	colorectal_tumor	colorectal_tumor (KRAS-high)
200693	colorectal_tumor	colorectal_tumor (MYC-high)
200695	colorectal_tumor	colorectal_tumor (WNT-high)
200699	colorectal_tumor	colorectal_tumor (WNT-high)
200718	colorectal_tumor	colorectal_tumor (WNT-high)
200720	Mac_LA	Mac_LA (SPP1-high)
200723	TCD8_naive	TCD8_naive (TCF7-high)
200727	Fibroblasts	Fibroblasts (myCAF)
200730	colorectal_tumor	colorectal_tumor (MSI)
200735	colorectal_tumor	colorectal_tumor (KRAS-high)
200744	colorectal_tumor	colorectal_tumor (WNT-high)
200749	Endothelial	Endothelial (tip)
200750	colorectal_tumor	colorectal_tumor (WNT-high)
200751	B_cells	B_cells (naive)
200753	Fibroblasts	Fibroblasts (iCAF)
200757	colorectal_tumor	colorectal_tumor (MYC-high)
200769	TCD8_naive	TCD8_naive (TCF7-high)
200771	Mac_LA	Mac_LA (SPP1-high)
200779	Fibroblasts	Fibroblasts (LRRC15+)
200784	colorectal_tumor	colorectal_tumor (EMT-high)
200788	Fibroblasts	Fibroblasts (myCAF)
200792	colorectal_tumor	colorectal_tumor (EMT-high)
200794	colorectal_tumor	colorectal_tumor (WNT-high)
200798	TCD4_reg	TCD4_reg (FOXP3-high)
200806	Endothelial	Endothelial (venous)
200816	TCD4_reg	TCD4_reg (FOXP3-high)
200819	colorectal_tumor	colorectal_tumor (MYC-high)
200820	Fibroblasts	Fibroblasts (myCAF)
200822	RTM_LA	RTM_LA (FOLR2-high)
200824	colorectal_tumor	colorectal_tumor (MYC-high)
200827	Mast_cells	Mast_cells (TPSAB1-high)
200832	TCD4_reg	TCD4_reg (TIGIT-high)
200834	Fibroblasts	Fibroblasts (myCAF)
200837	Fibroblasts	Fibroblasts (myCAF)
200840	colorectal_tumor	colorectal_tumor (KRAS-high)
200852	colorectal_tumor	colorectal_tumor (EMT-high)
200856	colorectal_tumor	colorectal_tumor (EMT-high)
200860	colorectal_tumor	colorectal_tumor (WNT-high)
200861	RTM_LA	RTM_LA (FOLR2-high)
200862	Endothelial	Endothelial (tip)
200867	Fibroblasts	Fibroblasts (LRRC15+)
200868	colorectal_tumor	colorectal_tumor (MSI)
200873	colorectal_tumor	colorectal_tumor (KRAS-high)
200880	RTM_LA	RTM_LA (FOLR2-high)
200882	Fibroblasts	Fibroblasts (LRRC15+)
200884	colorectal_tumor	colorectal_tumor (KRAS-high)
200891	colorectal_tumor	colorectal_tumor (MYC-high)
200893	colorectal_tumor	colorectal_tumor (EMT-high)
200897	colorectal_tumor	colorectal_tumor (EMT-high)
200902	colorectal_tumor	colorectal_tumor (WNT-high)
200904	colorectal_tumor	colorectal_tumor (KRAS-high)
200909	colorectal_tumor	colorectal_tumor (MSI)
200910	colorectal_tumor	colorectal_tumor (EMT-high)
200912	Mac_Angio	Mac_Angio (MMP9-high)
200920	Fibroblasts	Fibroblasts (LRRC15+)
200928	colorectal_tumor	colorectal_tumor (WNT-high)
200931	colorectal_tumor	colorectal_tumor (WNT-high)
200935	colorectal_tumor	colorectal_tumor (MSI)
200937	Fibroblasts	Fibroblasts (LRRC15+)
200941	colorectal_tumor	colorectal_tumor (KRAS-high)
200947	Fibroblasts	Fibroblasts (LRRC15+)
200949	colorectal_tumor	colorectal_tumor (KRAS-high)
200953	colorectal_tumor	colorectal_tumor (KRAS-high)
200954	B_cells	B_cells (naive)
200961	Endothelial	Endothelial (tip)
200963	Mac_LA	Mac_LA (SPP1-high)
200968	colorectal_tumor	colorectal_tumor (WNT-high)
200980	RTM_LA	RTM_LA (C1Q-high)
200981	colorectal_tumor	colorectal_tumor (MYC-high)
200982	RTM_LA	RTM_LA (FOLR2-high)
200991	colorectal_tumor	colorectal_tumor (MYC-high)
200992	colorectal_tumor	colorectal_tumor (MSI)
201001	Fibroblasts	Fibroblasts (myCAF)
201002	colorectal_tumor	colorectal_tumor (EMT-high)
201004	colorectal_tumor	colorectal_tumor (WNT-high)
201007	TCD4_reg	TCD4_reg (FOXP3-high)
201008	RTM_LA	RTM_LA (FOLR2-high)
201012	Mac_Angio	Mac_Angio (MMP9-high)
201013	Endothelial	Endothelial (venous)
201016	RTM_LA	RTM_LA (FOLR2-high)
201018	colorectal_tumor	colorectal_tumor (MYC-high)
201028	Fibroblasts	Fibroblasts (LRRC15+)
201036	Fibroblasts	Fibroblasts (iCAF)
201038	Fibroblasts	Fibroblasts (LRRC15+)
201054	Mac_LA	Mac_LA (TREM2-high)
201055	colorectal_tumor	colorectal_tumor (KRAS-high)
201060	colorectal_tumor	colorectal_tumor (WNT-high)
201061	colorectal_tumor	colorectal_tumor (EMT-high)
201062	colorectal_tumor	colorectal_tumor (MYC-high)
201069	Endothelial	Endothelial (venous)
201073	colorectal_tumor	colorectal_tumor (WNT-high)
201074	Fibroblasts	Fibroblasts (iCAF)
201076	colorectal_tumor	colorectal_tumor (EMT-high)
201078	colorectal_tumor	colorectal_tumor (MYC-high)
201080	colorectal_tumor	colorectal_tumor (WNT-high)
201084	colorectal_tumor	colorectal_tumor (EMT-high)
201085	colorectal_tumor	colorectal_tumor (MSI)
201097	colorectal_tumor	colorectal_tumor (KRAS-high)
201100	B_cells	B_cells (plasma)
201101	TCD4_reg	TCD4_reg (TIGIT-high)
201104	colorectal_tumor	colorectal_tumor (KRAS-high)
201106	colorectal_tumor	colorectal_tumor (MSI)
201110	colorectal_tumor	colorectal_tumor (WNT-high)
201111	colorectal_tumor	colorectal_tumor (MYC-high)
201112	TCD4_reg	TCD4_reg (TIGIT-high)
201114	colorectal_tumor	colorectal_tumor (MSI)
201115	Mast_cells	Mast_cells (TPSAB1-high)
201117	colorectal_tumor	colorectal_tumor (WNT-high)
201123	colorectal_tumor	colorectal_tumor (EMT-high)
201129	colorectal_tumor	colorectal_tumor (WNT-high)
201148	colorectal_tumor	colorectal_tumor (MSI)
201150	colorectal_tumor	colorectal_tumor (MYC-high)
201151	colorectal_tumor	colorectal_tumor (WNT-high)
201157	Fibroblasts	Fibroblasts (LRRC15+)
201159	Fibroblasts	Fibroblasts (myCAF)
201161	Fibroblasts	Fibroblasts (LRRC15+)
201162	colorectal_tumor	colorectal_tumor (MSI)
201166	colorectal_tumor	colorectal_tumor (MYC-high)
201169	colorectal_tumor	colorectal_tumor (KRAS-high)
201170	TCD4_reg	TCD4_reg (TIGIT-high)
201174	colorectal_tumor	colorectal_tumor (WNT-high)
201177	colorectal_tumor	colorectal_tumor (MYC-high)
201180	TCD4_reg	TCD4_reg (FOXP3-high)
201182	colorectal_tumor	colorectal_tumor (MYC-high)
201185	colorectal_tumor	colorectal_tumor (EMT-high)
201192	colorectal_tumor	colorectal_tumor (EMT-high)
201194	colorectal_tumor	colorectal_tumor (MYC-high)
201198	Fibroblasts	Fibroblasts (iCAF)
201215	colorectal_tumor	colorectal_tumor (MYC-high)
201222	colorectal_tumor	colorectal_tumor (KRAS-high)
201224	colorectal_tumor	colorectal_tumor (WNT-high)
201226	colorectal_tumor	colorectal_tumor (MSI)
201238	colorectal_tumor	colorectal_tumor (MYC-high)
201239	Fibroblasts	Fibroblasts (iCAF)
201242	colorectal_tumor	colorectal_tumor (MYC-high)
201261	RTM_LA	RTM_LA (C1Q-high)
201264	colorectal_tumor	colorectal_tumor (WNT-high)
